age,overall,pace,shooting,passing,dribbling,defending,physic
19,58,75,31,47,58,55,58
19,58,74,53,54,59,33,55
20,58,73,39,51,63,54,53
18,58,68,41,56,62,47,48
18,58,52,29,37,36,59,58
21,58,57,29,36,39,58,66
20,58,62,46,59,59,55,58
22,58,68,59,43,56,20,59
23,58,70,26,39,47,57,64
22,58,71,42,55,60,32,57
22,58,74,41,50,63,31,50
22,58,56,27,31,32,59,62
21,58,73,53,47,58,29,59
20,58,42,26,32,39,60,63
21,58,66,35,53,58,56,64
22,58,79,57,50,60,55,68
22,58,61,40,54,58,54,56
20,58,58,34,52,49,55,62
21,58,58,39,50,54,54,64
22,58,59,45,56,61,57,57
22,58,58,55,58,58,43,55
20,58,76,38,51,55,53,60
21,58,73,58,45,61,20,55
20,58,62,53,39,51,25,67
21,58,61,54,54,62,25,60
20,58,81,57,44,59,23,52
21,58,61,52,59,63,51,56
20,58,65,50,53,61,56,63
19,58,60,48,60,58,44,39
20,58,64,29,48,46,57,64
21,58,62,47,54,55,54,71
20,58,74,44,52,59,52,58
20,58,73,46,52,59,28,49
21,58,74,53,58,64,48,45
20,58,63,35,40,57,59,56
20,58,66,63,48,64,28,41
22,58,73,57,45,62,25,53
21,58,68,52,51,65,27,46
22,58,75,52,52,60,45,68
21,58,74,52,46,57,29,62
22,58,80,54,45,60,32,61
22,58,50,28,30,35,59,61
22,58,84,27,48,52,55,60
20,58,73,42,48,55,55,67
21,58,66,52,56,63,49,52
20,58,89,49,45,56,26,63
21,58,56,50,55,58,57,55
20,58,49,55,57,54,56,67
20,58,67,28,43,43,55,67
21,58,67,52,54,58,52,62
21,58,69,55,40,56,25,54
21,58,60,45,57,60,50,57
21,58,58,57,43,56,21,52
21,58,66,41,59,66,46,50
20,58,76,31,51,56,55,50
19,58,84,53,49,61,24,54
20,58,65,55,55,60,17,54
20,58,58,49,54,62,44,58
20,58,73,32,54,57,53,52
19,58,63,34,41,57,58,56
20,58,62,60,41,56,29,58
20,58,60,50,60,62,45,45
20,58,73,35,52,58,54,66
21,58,71,36,53,57,55,50
22,58,69,27,50,64,53,48
20,58,78,52,49,61,41,57
20,58,67,46,56,61,50,53
20,58,66,57,52,53,56,63
20,58,66,55,54,60,36,46
21,58,71,48,54,60,55,60
20,58,69,52,52,60,29,51
18,58,66,47,53,64,36,48
23,58,75,49,49,63,32,44
23,58,58,54,55,61,33,48
21,58,62,56,59,57,56,59
22,58,64,52,42,55,22,72
21,58,64,51,59,58,44,67
21,58,70,56,54,61,31,62
23,58,63,34,38,39,61,62
21,58,75,49,55,60,46,66
22,58,53,24,36,38,58,58
21,58,80,40,50,63,45,55
22,58,64,39,50,52,54,67
22,58,75,37,49,51,53,61
21,58,62,55,54,56,57,61
21,58,67,33,47,58,52,60
23,58,58,34,49,55,56,63
21,58,62,57,45,59,18,53
23,58,74,46,52,57,53,57
22,58,57,31,39,38,55,67
21,58,72,57,47,62,25,46
20,58,66,52,54,59,32,59
23,58,69,45,53,56,56,60
22,58,79,53,55,58,34,47
21,58,62,44,61,57,45,57
20,58,62,55,54,60,30,49
23,58,70,52,55,58,32,51
21,58,67,53,51,60,27,43
21,58,77,50,53,61,24,48
22,58,54,26,32,30,57,66
21,58,63,43,52,56,53,66
20,58,73,43,56,56,52,55
23,58,73,54,40,52,26,69
22,58,62,28,47,53,54,68
21,58,66,24,45,53,55,65
22,58,66,51,53,60,37,54
22,58,76,29,51,53,54,53
22,58,55,56,41,52,27,72
21,58,67,58,48,61,27,61
20,58,62,32,40,54,60,53
22,58,61,58,40,52,19,70
23,58,71,57,40,54,32,59
23,58,67,31,55,58,53,60
23,58,57,26,37,39,58,60
22,58,64,34,52,56,57,61
22,58,71,55,57,63,44,48
21,58,72,49,54,62,53,54
21,58,75,25,38,33,56,67
23,58,76,46,48,68,22,37
23,58,79,54,48,58,26,65
22,58,60,61,45,56,24,43
21,58,75,43,53,54,58,58
23,58,50,28,39,29,56,64
24,58,53,32,44,42,58,61
21,58,73,56,45,61,26,48
20,58,60,44,52,58,55,45
23,58,61,24,35,37,55,77
22,58,69,43,56,61,51,59
21,58,70,30,44,54,54,61
22,58,63,35,52,58,54,58
22,58,80,40,56,59,36,63
22,58,58,27,37,40,60,61
20,58,64,44,57,57,49,54
21,58,63,44,55,60,51,58
22,58,63,32,48,54,55,61
22,58,55,55,45,52,25,62
21,58,80,43,52,59,33,44
24,58,61,50,54,61,54,62
25,58,70,30,30,38,60,56
23,58,57,28,41,37,57,57
23,58,69,51,56,60,52,62
24,58,57,51,59,58,53,63
24,58,70,27,48,49,55,62
23,58,45,33,48,44,59,65
22,58,72,56,48,62,30,60
22,58,82,51,53,61,52,55
24,58,72,39,53,57,53,60
24,58,70,56,38,54,21,57
22,58,57,36,51,53,55,64
21,58,55,31,35,41,59,58
20,58,66,31,45,51,58,57
22,58,69,38,55,57,56,56
22,58,63,38,47,55,56,56
24,58,81,57,44,55,23,61
22,58,55,51,58,64,39,45
21,58,64,51,55,61,30,44
22,58,61,29,40,43,57,62
23,58,64,57,41,53,17,61
23,58,70,56,46,59,22,53
23,58,76,32,44,57,57,64
22,58,59,31,46,52,57,63
21,58,70,52,56,66,42,51
23,58,73,34,48,58,53,59
21,58,71,56,50,58,42,63
24,58,65,59,48,56,23,54
23,58,80,55,53,59,35,57
22,58,66,41,47,56,56,65
23,58,61,58,45,58,31,62
23,58,63,44,54,61,30,39
22,58,33,25,41,32,55,68
24,58,65,36,55,55,55,66
23,58,64,27,29,38,57,66
21,58,63,56,45,56,29,59
24,58,71,54,53,62,25,50
23,58,71,59,45,60,26,55
23,58,48,23,35,32,58,69
20,58,64,61,56,59,31,60
24,58,87,55,47,61,24,50
25,58,45,51,56,55,53,67
24,58,66,52,50,62,42,61
24,58,51,45,56,56,56,71
23,58,65,55,46,54,20,64
24,58,72,56,50,60,38,61
24,58,40,58,35,58,25,65
23,58,63,29,47,54,54,67
24,58,74,53,43,65,32,50
24,58,70,39,50,57,56,52
23,58,77,43,54,64,39,39
23,58,54,59,39,51,25,64
24,58,58,34,39,57,60,54
25,58,85,54,43,58,27,61
24,58,75,50,53,59,35,56
25,58,68,47,55,62,38,49
25,58,69,28,46,52,58,66
25,58,72,48,56,66,52,53
21,58,72,29,47,54,55,54
24,58,74,37,49,58,52,59
24,58,67,46,53,58,27,49
25,58,58,30,35,35,60,58
25,58,57,41,56,59,53,55
25,58,70,38,52,53,55,60
26,58,82,46,57,63,55,49
25,58,72,45,59,58,29,51
26,58,65,35,55,55,53,60
26,58,39,36,52,53,56,70
22,58,73,33,47,58,57,69
26,58,56,56,41,54,24,60
25,58,87,56,46,59,26,56
25,58,69,57,37,54,23,68
26,58,65,48,45,56,56,64
25,58,67,43,53,53,59,62
24,58,75,50,53,59,23,52
26,58,62,34,55,59,54,61
27,58,67,40,58,59,36,38
27,58,74,54,52,62,38,55
28,58,63,44,57,54,55,52
26,58,70,56,52,61,25,65
26,58,74,48,55,60,38,48
26,58,71,56,50,57,26,64
28,58,50,23,34,37,57,74
28,58,38,33,38,38,56,69
25,58,80,52,53,60,41,55
40,58,43,63,56,63,43,74
34,58,43,51,56,57,59,67
33,58,32,36,34,35,56,71
33,58,50,49,50,57,57,65
34,58,49,36,53,53,59,60
33,58,55,58,56,58,53,65
37,58,34,55,66,65,37,51
26,58,64,57,53,58,32,55
27,58,74,41,53,54,51,66
27,58,50,37,54,50,58,69
27,58,83,54,57,60,50,52
30,58,70,32,50,60,52,61
29,58,74,44,51,56,54,57
28,58,59,26,38,41,56,65
29,58,62,36,57,65,55,64
26,58,54,61,50,60,27,69
29,58,61,51,55,59,55,63
27,58,69,46,49,63,53,72
36,58,31,24,24,39,57,71
27,58,66,40,59,62,46,52
30,58,53,23,42,53,60,62
31,58,54,23,30,35,57,68
30,58,58,43,52,55,56,63
31,58,52,27,47,57,58,48
28,58,55,41,55,54,52,58
33,58,58,45,55,56,48,58
28,58,70,25,44,59,54,62
29,58,65,54,43,59,25,59
29,58,68,52,57,56,45,68
29,58,72,53,53,58,30,51
27,58,74,48,53,60,37,51
17,57,72,48,53,59,34,54
17,57,79,52,42,66,16,56
17,57,62,26,34,37,57,66
17,57,64,56,50,57,24,49
18,57,79,27,40,53,54,55
18,57,52,59,42,49,20,49
17,57,78,45,50,59,30,45
17,57,65,49,56,56,46,50
18,57,61,28,43,41,57,59
17,57,69,37,43,55,57,53
19,57,63,49,53,60,51,59
19,57,54,30,37,40,56,61
18,57,79,38,46,49,54,67
18,57,62,29,39,46,55,63
19,57,76,48,53,62,47,57
20,57,57,55,49,63,30,47
17,57,77,46,53,62,50,60
19,57,59,46,57,57,40,44
18,57,71,41,53,61,47,57
17,57,71,41,53,61,49,58
19,57,62,24,34,39,57,61
17,57,66,30,49,53,55,63
17,57,65,34,41,56,54,57
18,57,67,50,49,58,43,45
19,57,78,54,38,52,19,61
19,57,52,58,44,52,18,54
19,57,60,24,53,38,56,59
18,57,63,29,38,35,55,65
20,57,64,50,52,61,47,63
20,57,66,55,55,59,46,52
19,57,70,54,50,60,28,49
20,57,70,50,50,65,27,40
20,57,64,25,38,54,59,64
20,57,82,40,50,58,34,43
18,57,65,30,34,41,56,62
19,57,62,25,46,56,55,57
18,57,71,51,55,60,49,57
20,57,67,34,48,58,52,58
17,57,74,49,52,59,52,59
17,57,80,55,44,56,27,53
19,57,67,55,40,57,27,53
20,57,74,54,44,55,23,66
19,57,60,44,54,58,51,67
19,57,72,49,54,59,42,50
17,57,64,40,50,61,54,48
19,57,68,45,56,54,52,59
19,57,71,37,45,53,54,63
21,57,76,48,46,63,24,34
20,57,71,48,58,60,48,51
20,57,71,50,55,60,41,50
18,57,64,43,54,56,53,60
21,57,54,26,31,32,58,63
20,57,52,48,58,61,33,52
18,57,66,37,50,57,57,52
19,57,65,52,54,59,32,49
19,57,64,54,52,60,29,42
20,57,64,25,31,31,56,65
20,57,66,57,51,57,30,68
19,57,65,38,52,57,55,60
19,57,67,41,54,62,45,60
19,57,57,31,39,42,57,61
18,57,63,43,56,57,47,56
19,57,61,52,53,60,37,49
19,57,57,32,33,35,59,55
19,57,65,48,56,56,51,56
19,57,52,61,46,53,23,41
19,57,77,33,46,51,53,58
20,57,69,43,55,59,53,63
21,57,77,53,38,57,24,59
19,57,70,36,44,60,55,57
20,57,52,60,50,66,30,48
20,57,42,19,36,44,55,63
20,57,66,45,54,58,50,66
21,57,73,45,51,60,43,43
19,57,57,56,46,57,20,42
21,57,72,56,41,51,27,56
20,57,42,25,35,36,57,58
19,57,65,44,59,58,51,53
20,57,64,47,52,61,53,56
20,57,66,55,47,50,22,50
20,57,77,37,47,58,52,60
20,57,68,49,55,59,52,52
19,57,60,31,43,45,54,62
19,57,79,31,45,55,52,57
18,57,80,54,53,57,28,53
20,57,68,40,55,58,55,55
20,57,62,56,41,55,21,55
20,57,67,50,53,54,38,50
21,57,52,39,40,43,54,67
20,57,65,35,51,51,55,63
21,57,63,42,56,59,47,57
20,57,67,21,39,49,54,64
19,57,73,46,53,66,38,48
21,57,90,47,45,63,26,50
20,57,72,57,48,60,26,46
20,57,49,58,43,50,25,65
21,57,68,43,51,60,41,54
20,57,69,50,51,65,28,38
20,57,60,33,40,56,57,58
20,57,61,43,54,58,57,61
18,57,69,57,48,56,28,55
19,57,63,34,46,49,56,61
19,57,57,43,54,59,54,57
22,57,58,29,40,44,54,69
19,57,61,48,52,65,34,44
21,57,55,46,49,47,56,56
19,57,57,27,34,46,55,67
19,57,84,24,48,53,49,57
18,57,80,51,52,60,29,37
19,57,64,56,44,53,22,65
20,57,54,35,48,54,56,59
20,57,64,30,45,50,57,64
20,57,64,42,56,58,50,58
21,57,75,50,53,58,53,66
20,57,76,28,43,53,55,62
19,57,68,38,51,55,55,55
20,57,72,55,38,60,18,59
20,57,71,42,50,60,44,57
21,57,57,41,54,56,54,53
21,57,81,49,48,62,27,47
21,57,63,55,42,54,27,55
21,57,81,56,46,62,18,47
21,57,73,53,42,55,25,52
19,57,73,36,44,51,53,65
20,57,56,28,32,36,57,61
20,57,70,39,52,58,38,58
19,57,73,49,54,59,31,53
20,57,60,35,55,58,55,54
19,57,76,44,50,61,26,49
21,57,63,44,58,57,36,51
19,57,66,41,54,54,52,50
19,57,62,31,39,55,56,50
22,57,54,24,34,30,57,64
21,57,59,26,38,39,55,65
22,57,45,25,37,39,54,65
21,57,83,47,50,57,45,43
20,57,69,49,57,62,35,42
21,57,48,26,41,40,55,60
20,57,67,35,42,52,56,65
21,57,78,29,47,57,52,60
20,57,77,42,52,62,49,61
20,57,59,25,26,32,58,60
20,57,66,26,37,50,58,62
21,57,74,29,42,57,54,52
20,57,55,24,37,45,58,57
21,57,69,40,47,49,55,63
22,57,67,58,49,60,25,63
20,57,63,48,57,64,46,39
20,57,69,29,43,53,55,60
20,57,68,42,49,54,51,70
22,57,51,60,46,57,19,40
22,57,70,33,45,53,55,67
22,57,72,34,50,57,53,47
21,57,77,48,52,58,35,59
21,57,72,26,44,51,57,57
21,57,67,42,52,57,56,67
21,57,72,49,54,59,36,56
21,57,61,28,36,37,56,67
20,57,67,55,50,60,24,58
21,57,75,55,45,58,23,61
20,57,73,56,44,57,20,55
20,57,70,47,50,64,27,34
20,57,67,50,55,58,53,61
20,57,68,53,40,56,28,58
20,57,57,34,52,56,51,61
21,57,72,41,53,58,46,62
21,57,69,57,45,59,21,52
20,57,63,28,47,50,53,52
19,57,57,34,51,50,54,65
21,57,67,38,47,51,57,59
19,57,59,56,44,52,21,53
21,57,64,41,54,56,53,63
21,57,69,49,49,51,56,70
20,57,67,51,57,60,38,49
20,57,73,49,50,59,43,56
22,57,54,23,28,34,55,67
20,57,68,47,53,62,43,51
19,57,54,21,41,53,57,55
21,57,56,57,50,56,31,43
21,57,55,61,44,51,19,51
20,57,59,43,54,59,55,54
20,57,76,42,53,62,50,48
20,57,58,31,50,46,58,53
23,57,67,59,50,58,18,55
23,57,57,36,50,55,55,58
23,57,70,51,41,62,20,47
21,57,48,52,56,55,55,56
22,57,54,55,47,53,21,51
23,57,54,57,45,56,27,55
22,57,58,50,53,56,54,68
23,57,65,51,56,56,52,58
22,57,68,51,55,59,38,57
22,57,80,43,47,55,52,62
22,57,70,43,50,64,24,47
21,57,64,26,45,57,56,56
20,57,65,45,56,61,35,51
20,57,64,44,54,63,40,42
21,57,47,43,50,43,56,64
23,57,59,35,51,52,52,61
20,57,61,49,59,58,40,47
20,57,59,48,55,61,33,42
22,57,71,49,58,62,39,58
22,57,59,25,33,39,54,69
23,57,66,47,56,58,45,65
22,57,62,55,44,59,24,48
22,57,81,53,42,63,24,59
22,57,71,54,46,54,43,65
19,57,59,50,56,56,55,55
22,57,65,59,46,58,26,54
22,57,66,43,56,54,45,63
20,57,60,56,38,49,23,62
21,57,76,34,44,50,54,66
23,57,65,46,53,60,48,42
23,57,66,43,51,62,54,59
22,57,68,47,52,59,55,55
22,57,62,26,41,35,54,68
22,57,65,37,48,48,56,67
22,57,73,54,40,55,25,66
22,57,68,55,52,58,37,62
24,57,66,50,56,58,51,62
24,57,47,47,51,59,46,49
22,57,62,50,53,55,53,66
22,57,84,43,54,63,44,58
23,57,84,24,47,42,54,56
21,57,71,47,53,59,52,60
24,57,71,53,46,59,25,53
21,57,61,41,49,56,55,56
23,57,63,51,58,58,55,58
22,57,62,28,44,52,55,57
22,57,66,46,51,57,54,58
21,57,69,47,54,67,40,46
24,57,55,22,37,39,56,64
22,57,79,49,49,61,29,62
21,57,75,47,53,57,27,49
22,57,57,28,33,34,61,54
22,57,62,42,56,55,49,56
25,57,65,24,32,32,56,65
23,57,83,41,46,59,47,64
23,57,66,47,50,63,33,52
23,57,44,55,52,62,49,58
23,57,71,35,42,56,56,63
21,57,59,42,55,60,42,56
22,57,58,23,27,29,58,62
22,57,68,56,55,59,36,51
23,57,66,30,48,56,53,62
22,57,54,38,43,39,60,72
22,57,68,39,52,56,48,65
23,57,73,51,55,62,33,53
24,57,63,26,31,33,58,62
24,57,66,51,56,60,38,54
21,57,70,52,53,57,39,55
22,57,35,20,28,35,53,75
24,57,33,16,29,30,57,61
25,57,63,44,52,52,58,73
23,57,76,46,47,66,21,41
24,57,65,39,49,51,55,58
25,57,64,49,55,59,32,62
23,57,74,26,45,54,54,53
25,57,58,30,31,34,55,69
24,57,55,34,52,53,54,68
24,57,59,26,28,38,56,72
24,57,69,47,53,57,49,69
24,57,63,21,34,42,57,64
23,57,70,41,54,52,53,61
25,57,69,45,53,61,33,50
25,57,87,51,43,55,26,63
24,57,55,44,53,55,57,60
25,57,59,45,47,71,27,39
26,57,64,52,53,60,53,57
25,57,64,27,41,53,57,68
22,57,67,44,52,57,54,66
26,57,67,52,54,57,49,61
24,57,66,55,56,56,34,63
24,57,62,48,52,53,55,61
26,57,62,34,47,58,57,70
27,57,65,24,38,36,57,70
26,57,76,54,44,59,21,53
27,57,60,40,56,57,55,57
27,57,58,58,42,50,27,56
27,57,70,52,51,56,35,52
32,57,50,59,56,57,49,70
28,57,63,48,53,56,39,55
28,57,60,58,42,57,25,58
25,57,63,46,50,54,54,58
28,57,59,48,55,58,55,59
31,57,48,25,42,47,56,72
30,57,54,26,33,37,56,65
28,57,56,57,33,50,25,76
29,57,67,27,53,54,54,67
28,57,62,43,56,59,42,62
32,57,72,53,53,56,50,59
32,57,65,48,54,58,52,53
29,57,63,31,35,53,57,68
27,57,64,56,42,53,27,53
28,57,58,33,51,54,55,61
17,56,55,29,33,35,58,55
18,56,61,35,53,59,53,58
18,56,70,51,56,64,42,42
18,56,59,41,52,58,48,58
18,56,70,29,43,55,53,59
18,56,76,57,48,52,26,46
18,56,70,46,50,60,31,37
19,56,74,54,39,52,22,56
19,56,62,58,48,62,28,45
19,56,65,49,52,58,33,55
17,56,62,41,57,58,50,46
17,56,87,51,47,58,34,43
18,56,60,38,51,55,53,60
19,56,53,37,57,62,38,47
19,56,72,40,47,54,53,66
18,56,67,55,38,52,21,53
18,56,68,42,52,58,39,48
19,56,60,21,30,30,56,64
19,56,64,61,47,63,28,40
18,56,65,27,38,44,54,59
18,56,81,40,49,62,27,40
17,56,76,46,51,59,22,41
18,56,74,55,46,59,31,48
19,56,66,32,45,55,52,49
18,56,73,54,46,56,19,54
19,56,81,53,49,61,35,55
18,56,59,52,36,53,29,68
19,56,83,31,43,63,51,48
18,56,61,41,57,55,33,34
19,56,56,57,38,46,22,67
19,56,61,48,30,33,59,57
19,56,63,22,37,44,54,58
18,56,79,48,49,58,23,40
19,56,62,47,57,55,41,48
20,56,74,26,29,38,54,67
20,56,64,50,51,63,29,38
20,56,67,48,52,53,45,50
19,56,61,45,55,57,57,61
19,56,71,38,55,52,50,60
19,56,72,47,47,60,25,38
18,56,59,47,56,55,47,49
18,56,58,44,54,58,47,55
17,56,69,56,34,56,17,47
17,56,55,53,58,61,53,46
20,56,79,36,43,60,51,54
18,56,57,30,34,34,59,51
19,56,73,47,51,59,34,54
20,56,64,52,53,58,45,58
20,56,76,57,40,53,26,62
20,56,74,36,45,53,52,58
19,56,69,43,53,59,38,47
20,56,76,43,55,53,46,48
18,56,67,51,52,56,42,49
20,56,72,48,50,58,20,42
20,56,68,46,53,59,34,38
20,56,61,56,38,48,26,66
18,56,63,37,50,51,54,51
19,56,63,43,58,62,45,52
18,56,74,54,36,53,20,54
18,56,68,28,34,36,55,61
19,56,70,57,52,59,45,52
18,56,60,39,54,56,46,54
20,56,76,40,47,58,53,59
20,56,65,27,39,44,58,56
20,56,79,38,44,54,50,52
20,56,64,48,51,62,50,51
20,56,80,40,46,57,50,55
20,56,66,30,46,50,54,56
19,56,73,49,48,59,30,49
21,56,63,33,38,42,55,60
19,56,69,50,49,57,22,45
18,56,65,54,41,51,22,47
20,56,54,30,51,47,55,60
18,56,57,31,39,41,54,66
21,56,65,28,38,40,56,58
17,56,45,26,30,33,57,58
20,56,71,34,49,55,49,64
20,56,45,25,43,45,55,61
20,56,71,49,49,58,22,57
19,56,64,50,55,59,23,51
19,56,75,53,49,58,27,49
20,56,61,24,40,43,54,60
18,56,64,36,54,56,44,43
21,56,64,58,44,57,26,59
20,56,64,58,45,58,25,50
19,56,70,24,34,36,54,66
19,56,86,27,47,56,48,54
21,56,72,49,51,54,45,55
19,56,69,52,40,56,24,60
20,56,66,39,46,49,52,65
20,56,59,44,58,59,52,54
21,56,68,46,56,59,43,57
20,56,59,35,45,34,56,54
18,56,62,55,38,53,19,52
20,56,57,37,49,53,51,63
19,56,67,46,55,57,48,61
20,56,69,33,44,48,53,57
19,56,50,29,37,35,54,58
20,56,63,27,41,49,54,58
19,56,70,28,40,54,51,64
19,56,70,49,54,61,42,52
19,56,81,48,49,59,24,48
20,56,86,43,48,60,26,49
19,56,60,30,35,39,54,63
19,56,59,47,53,58,37,52
21,56,71,51,51,57,37,55
21,56,67,49,46,66,42,45
19,56,66,46,56,59,51,56
21,56,68,52,52,53,52,66
20,56,69,53,49,57,24,60
20,56,70,42,51,54,52,56
19,56,73,48,50,58,41,50
20,56,74,42,50,57,32,55
21,56,56,25,27,31,55,65
20,56,61,29,44,39,53,62
19,56,59,26,32,36,53,68
19,56,65,51,55,57,57,57
19,56,66,35,42,57,55,57
20,56,65,38,50,53,50,57
19,56,68,50,48,62,21,45
19,56,73,31,35,52,57,54
20,56,72,51,55,59,50,59
20,56,69,55,39,56,21,51
20,56,66,28,41,54,53,57
19,56,79,28,47,53,49,58
20,56,76,50,48,54,50,65
20,56,66,50,54,61,35,51
22,56,57,26,29,31,54,69
21,56,73,44,46,58,27,51
20,56,69,30,48,51,57,56
20,56,68,29,42,50,55,62
18,56,64,44,52,54,55,48
19,56,70,46,52,65,36,44
19,56,86,44,45,63,27,51
18,56,43,34,33,35,55,61
21,56,69,53,43,61,32,58
21,56,57,51,50,62,30,56
19,56,70,37,51,62,52,53
19,56,66,50,55,57,34,41
18,56,65,28,31,38,57,61
21,56,72,25,49,55,52,52
19,56,76,54,42,57,19,53
20,56,57,53,54,58,29,41
21,56,87,52,35,51,22,57
18,56,52,47,55,56,52,62
20,56,81,36,43,55,50,50
19,56,63,52,54,53,45,62
21,56,71,29,36,57,53,57
20,56,48,54,35,51,27,68
19,56,67,57,32,55,22,40
17,56,61,42,50,54,54,59
18,56,65,42,48,57,53,65
19,56,71,52,54,58,34,36
21,56,59,34,49,51,54,63
20,56,56,28,37,35,55,64
22,56,48,38,51,53,55,62
21,56,65,29,42,43,58,64
20,56,61,36,52,62,22,33
22,56,69,35,43,54,53,58
22,56,67,35,41,56,54,60
20,56,63,55,43,53,22,50
22,56,63,24,40,42,53,64
22,56,54,28,34,38,55,67
19,56,61,46,54,62,51,51
20,56,64,43,55,60,35,51
21,56,64,42,52,50,57,64
21,56,60,23,35,38,56,61
19,56,60,55,39,48,19,55
22,56,70,49,51,57,31,62
22,56,73,45,53,55,36,47
20,56,65,50,53,60,31,41
21,56,55,48,55,55,41,58
19,56,60,23,25,37,58,59
20,56,71,29,37,55,55,57
21,56,73,54,51,56,41,57
22,56,56,43,57,62,54,58
20,56,68,50,51,56,52,50
19,56,37,58,46,54,22,40
20,56,73,46,51,57,34,54
21,56,67,55,52,58,38,49
19,56,62,36,49,54,56,57
20,56,62,46,55,57,46,56
22,56,66,54,49,65,27,46
20,56,70,51,49,65,20,43
20,56,64,34,40,58,57,50
19,56,65,56,50,59,22,63
20,56,61,28,47,55,52,50
20,56,61,53,39,44,53,63
20,56,70,41,54,57,49,54
21,56,56,31,31,36,58,56
20,56,76,46,51,52,51,56
21,56,70,32,42,47,51,71
22,56,63,55,52,57,31,49
19,56,57,27,46,33,54,68
22,56,61,36,45,58,56,56
22,56,53,40,57,54,48,50
20,56,64,27,51,58,51,52
20,56,61,44,60,55,43,46
19,56,64,46,53,62,32,39
22,56,67,48,53,57,50,67
21,56,68,39,54,58,50,64
22,56,69,41,54,57,50,47
22,56,66,27,47,53,55,59
22,56,62,43,53,59,53,67
22,56,56,30,40,38,56,60
19,56,51,53,40,55,22,67
22,56,66,47,48,61,39,54
22,56,68,53,44,53,30,63
21,56,62,42,46,53,52,61
23,56,62,42,53,55,49,62
20,56,49,54,35,46,52,67
22,56,68,53,49,55,28,57
20,56,76,23,43,55,52,58
20,56,70,52,48,57,26,46
21,56,68,55,44,57,19,57
23,56,65,49,52,57,35,51
21,56,59,42,53,58,45,45
21,56,71,51,50,60,28,43
20,56,54,25,30,31,55,65
20,56,61,35,49,49,53,65
22,56,67,47,54,59,45,65
23,56,73,28,38,54,53,58
21,56,68,45,55,59,35,46
19,56,68,54,44,58,21,59
22,56,64,45,52,59,33,52
20,56,69,49,52,58,32,42
19,56,69,26,41,34,54,63
23,56,74,52,49,57,51,53
22,56,59,25,28,30,55,66
20,56,66,52,54,55,31,52
21,56,73,33,45,55,52,56
21,56,72,25,37,49,51,68
20,56,69,48,51,58,24,51
22,56,59,35,50,53,52,59
21,56,69,42,51,58,29,55
21,56,62,26,29,33,56,67
21,56,64,44,57,62,39,46
22,56,66,51,54,60,44,50
20,56,68,26,42,49,54,55
20,56,56,43,61,57,46,51
18,56,52,42,53,59,57,51
24,56,53,20,35,35,54,67
24,56,62,36,54,47,50,66
22,56,55,26,30,32,57,64
21,56,51,29,38,43,53,67
24,56,56,31,48,53,53,65
22,56,70,29,47,56,51,62
21,56,70,50,46,64,26,51
24,56,68,43,55,58,51,60
23,56,68,54,37,50,26,51
20,56,56,24,30,33,55,64
22,56,61,45,51,58,48,48
22,56,59,24,35,39,52,65
24,56,66,45,55,56,54,66
24,56,57,28,38,50,56,55
23,56,76,27,35,58,54,58
23,56,66,36,53,57,54,54
20,56,74,52,56,56,35,71
25,56,67,45,52,55,54,62
23,56,63,25,34,38,54,67
23,56,70,52,51,57,51,63
24,56,54,38,48,53,56,60
23,56,72,53,49,59,28,50
24,56,66,38,54,57,48,56
23,56,67,38,50,55,50,58
23,56,75,37,49,56,52,50
24,56,66,44,56,65,40,39
25,56,76,54,44,55,26,52
24,56,68,56,46,59,36,58
24,56,55,54,44,53,29,54
24,56,62,41,54,56,48,52
22,56,54,57,33,57,17,50
23,56,58,24,29,38,55,62
24,56,74,53,40,54,19,57
24,56,62,34,51,53,54,56
24,56,70,55,56,59,49,52
25,56,70,47,52,57,52,62
26,56,54,22,39,47,55,65
23,56,57,26,37,33,55,65
25,56,59,53,57,60,44,60
24,56,62,30,44,55,52,63
24,56,69,33,41,57,55,54
24,56,79,55,34,54,20,74
27,56,74,35,48,47,57,51
25,56,80,43,46,55,31,56
26,56,68,48,51,58,28,42
24,56,59,45,56,60,53,49
26,56,59,44,53,56,30,44
26,56,61,55,38,52,20,61
25,56,70,50,53,59,22,47
27,56,54,25,35,39,55,65
27,56,70,31,45,51,54,60
27,56,73,30,43,52,56,60
26,56,70,53,45,62,26,42
37,56,46,58,55,61,32,45
34,56,42,51,57,57,51,54
27,56,58,58,49,54,31,41
35,56,35,23,37,33,58,56
27,56,71,55,46,59,28,49
37,56,56,43,58,58,42,42
28,56,60,33,38,54,59,58
30,56,59,34,48,52,57,62
17,55,61,37,53,54,53,57
17,55,54,31,42,43,59,42
18,55,58,48,57,57,36,45
17,55,69,50,51,58,26,45
17,55,64,37,55,53,48,56
18,55,60,39,49,56,54,53
18,55,63,56,40,52,17,43
19,55,60,49,56,61,42,48
19,55,65,37,50,61,44,42
19,55,68,51,53,61,51,63
17,55,72,51,53,57,47,57
17,55,62,25,45,51,54,56
18,55,79,29,41,51,51,52
18,55,76,54,37,55,16,48
17,55,65,49,51,55,51,57
17,55,73,45,53,56,28,38
19,55,67,41,44,61,52,50
17,55,69,45,49,56,27,50
18,55,58,44,57,56,53,51
17,55,60,32,36,54,58,55
18,55,59,54,54,56,44,61
18,55,59,33,47,50,52,55
18,55,59,42,54,61,45,36
