,Размер,Вес,Сладость,Хрусткость,Сочность,Спелость,Кислотность,Качество
3447,-2.585,1.049,0.598,1.122,1.498,-0.308,-0.209,1
3448,-0.008,1.218,-0.492,1.292,-0.358,-1.638,1.508,1
3449,-0.918,-0.49,-1.907,1.996,-0.517,1.622,0.143,0
3450,-1.316,-1.495,-0.57,-0.669,-2.498,2.2,-1.17,0
3451,-2.059,-2.839,-2.907,1.101,0.974,4.989,0.598,0
3452,-0.748,0.32,-1.048,1.431,0.95,-2.278,-0.09,1
3453,2.443,-1.428,0.004,1.033,-1.051,2.903,-1.906,1
3454,2.043,1.209,-1.606,1.964,0.302,-0.73,0.99,1
3455,1.281,-1.795,-3.119,2.299,-0.043,1.385,-1.727,0
3456,-0.669,-1.705,-1.137,1.882,-0.981,0.58,-1.722,0
3457,-2.924,-0.551,-0.959,-0.109,1.147,2.39,-1.733,0
3458,3.339,-3.596,0.294,2.027,1.669,2.988,-1.076,1
3459,-0.105,-4.607,1.199,0.86,2.709,-2.563,1.777,1
3460,0.257,-3.094,-1.817,1.972,-2.768,1.242,-2.526,0
3461,0.392,-1.769,-3.52,1.771,0.024,1.888,-2.615,0
3462,-1.6,1.716,-3.916,0.275,2.149,0.283,-3.474,1
3463,-1.24,0.366,0.808,1.973,-0.186,-0.53,-1.354,0
3464,2.423,-1.46,-1.577,2.605,1.653,1.451,-2.578,1
3465,0.992,-3.058,-5.169,1.061,0.886,5.485,-2.219,0
3466,0.282,-2.839,0.634,0.342,0.095,3.583,-0.181,1
3467,-4.63,1.842,2.014,1.9,2.087,0.116,1.558,0
3468,0.826,-1.571,-1.715,0.897,0.073,0.222,-2.859,0
3469,-0.447,-2.497,-2.636,-1.001,3.575,2.193,2.465,0
3470,-1.025,-1.62,-1.879,2.342,-1.93,4.691,-4.927,0
3471,-1.371,-2.612,-1.758,-0.29,3.466,2.742,2.528,0
3472,-0.992,-0.727,1.746,-0.023,0.011,1.024,-0.931,1
3473,0.988,0.179,-0.116,1.089,0.103,-1.029,2.614,1
3474,-0.07,-1.344,-1.082,2.303,3.805,-2.573,2.985,1
3475,-0.052,-4.137,3.279,0.603,-0.722,2.91,0.224,1
3476,-2.131,-0.79,2.146,0.38,3.972,-1.207,2.665,0
3477,4.052,-4.153,-3.271,3.61,4.865,-0.434,1.472,1
3478,-1.807,-0.027,1.511,-0.602,-0.329,-2.709,1.292,1
3479,-0.415,0.161,-0.416,0.723,1.689,0.519,-2.62,1
3480,-1.204,-1.687,0.112,2.277,2.147,0.734,-1.926,1
3481,-2.949,-2.745,1.451,-1.008,-0.19,3.302,-2.186,0
3482,-0.49,-1.034,-1.849,1.048,-1.726,1.258,-0.403,0
3483,-1.52,-1.198,-2.144,0.5,1.935,2.59,-0.581,0
3484,5.104,0.139,-2.795,1.964,-1.354,1.749,-0.42,1
3485,-0.254,-2.141,-2.597,2.037,0.623,3.103,0.599,0
3486,-2.056,1.231,-3.02,2.02,-2.959,-0.845,-3.037,1
3487,0.053,-0.626,-2.364,0.9,1.608,2.054,-1.395,0
3488,-1.669,-3.97,-2.343,0.689,3.322,-1.541,0.754,1
3489,-0.857,-0.288,0.271,1.688,-1.039,-1.308,3.565,0
3490,1.132,-1.764,-1.565,2.563,1.541,-1.483,0.251,1
3491,1.44,-0.224,-0.061,1.413,0.886,-2.192,1.953,0
3492,-1.185,-2.766,-4.71,-0.174,2.028,4.997,1.935,0
3493,-0.049,-3.673,4.667,0.903,-0.373,2.256,1.284,1
3494,4.65,-1.676,-3.242,5.333,-4.831,-3.812,-0.519,0
3495,-1.727,-0.641,0.056,1.486,0.153,0.012,-0.832,0
3496,-1.453,-1.145,-0.053,2.144,1.146,1.458,0.758,1
3497,-2.515,1.792,-1.277,2.614,2.719,-0.524,0.424,1
3498,-2.867,-3.042,-2.1,0.362,-2.309,2.462,-4.261,0
3499,2.828,0.381,-2.386,1.001,-0.083,-0.59,-1.667,0
3500,-0.852,-1.484,-1.339,2.751,-1.967,-2.205,-3.062,0
3501,-3.965,2.345,-3.682,1.548,1.045,2.553,1.151,0
3502,-0.695,-0.548,-2.582,0.762,2.301,3.172,-1.918,0
3503,0.982,0.535,-1.568,0.341,-0.404,-0.365,-0.269,1
3504,-0.405,-0.636,0.068,-0.015,1.739,1.091,-1.383,1
3505,-2.252,-0.168,-0.074,1.64,0.505,1.747,-0.3,0
3506,-3.847,-1.847,1.472,0.642,0.898,0.036,-3.453,0
3507,-1.681,-1.175,1.609,0.973,0.358,0.495,-0.752,1
3508,-2.749,-2.852,-1.39,0.309,2.557,2.297,3.42,0
3509,0.693,-1.435,0.701,2.301,0.604,1.567,-0.442,1
3510,-0.815,-1.584,1.873,-0.34,1.401,-3.251,1.07,1
3511,1.555,-0.517,-1.254,1.91,-1.247,-0.59,-0.015,1
3512,-0.968,-2.874,-1.194,0.604,-0.123,-1.383,-2.366,1
3513,1.539,-2.104,-1.209,0.471,1.573,-0.413,0.45,1
3514,2.061,-1.739,0.388,0.995,-1.544,3.52,0.168,1
3515,-1.944,-2.242,3.951,-0.544,2.106,0.286,-0.961,1
3516,-2.187,0.199,0.173,2.674,-0.013,0.333,1.882,0
3517,0.875,-0.459,-4.351,2.88,-1.985,1.498,0.267,0
3518,-2.75,2.163,-0.876,-0.083,1.754,-0.774,-5.101,1
3519,-0.032,0.096,-0.711,-0.765,1.53,-2.237,1.669,0
3520,-0.084,-3.398,-0.007,0.826,2.127,-2.321,-0.994,1
3521,-3.422,0.886,1.066,0.945,2.435,-1.043,-0.591,1
3522,-1.563,-1.249,-0.127,-0.2,4.489,0.532,-0.507,0
3523,-2.104,1.938,-1.392,2.327,-0.611,-0.085,2.33,0
3524,-1.207,-0.451,-1.211,-1.159,-0.267,0.861,-2.878,0
3525,-0.636,-3.747,4.377,-0.887,-0.656,2.587,-0.482,1
3526,-3.526,1.147,-0.194,0.271,-0.283,1.774,1.445,0
3527,-0.865,-1.532,-3.098,2.512,-1.664,-1.179,-3.979,0
3528,2.509,-1.462,-5.027,0.872,-0.258,2.322,-0.207,0
3529,-0.724,-2.676,-1.271,2.809,2.583,3.096,1.976,1
3530,-4.365,1.737,0.202,-1.729,2.46,-1.456,-5.634,1
3531,1.455,0.2,-0.174,1.788,-2.639,-0.417,2.493,0
3532,-1.497,0.167,-0.422,1.385,2.063,0.221,-1.228,1
3533,-1.89,0.998,2.373,0.045,-1.349,-3.306,1.552,1
3534,0.623,-0.214,-0.9,2.12,1.598,0.491,-1.172,0
3535,-0.605,-0.646,1.381,1.281,-2.172,-1.474,0.062,0
3536,0.689,-2.371,-2.722,1.511,2.165,1.546,1.452,0
3537,4.093,1.071,-2.732,-0.539,1.731,1.572,0.522,1
3538,3.137,-2.982,-2.255,1.792,0.058,0.981,0.671,1
3539,-0.438,-2.006,-3.383,1.197,-0.306,3.399,-1.038,0
3540,-2.976,-1.44,-1.213,-0.907,1.015,3.349,-2.705,0
3541,-1.055,-2.419,1.434,-0.8,-0.272,-1.915,0.271,1
3542,-0.286,-1.843,-0.205,1.196,0.45,0.249,0.437,0
3543,2.105,-1.207,-2.725,1.228,2.094,0.438,1.215,0
3544,-0.562,-2.167,-0.867,0.496,-0.261,-0.865,-0.27,1
3545,-3.651,-1.405,-0.773,2.103,-0.228,3.189,2.12,0
3546,-1.207,1.408,1.38,3.401,-1.838,-3.504,2.329,1
3547,-0.18,1.519,-0.918,0.728,1.005,-2.286,2.507,0
3548,-0.673,1.902,-0.869,-0.964,-0.916,2.003,-0.148,1
3549,-3.666,-1.791,1.907,0.021,0.869,0.297,1.449,0
3550,-1.164,-0.217,-0.02,1.666,-1.354,0.176,0.866,0
3551,-1.498,-0.877,0.429,-1.569,0.034,2.421,-3.534,1
3552,0.455,-1.544,-2.872,0.202,-0.634,2.559,-1.936,0
3553,2.604,2.546,-4.186,2.504,-1.038,0.75,-1.105,1
3554,0.822,1.274,-0.52,1.01,-0.527,-0.875,2.937,1
3555,1.065,0.34,-1.156,-0.912,2.538,-0.832,0.174,1
3556,0.671,1.256,-4.595,2.815,0.848,1.612,-1.839,1
3557,-0.494,-1.348,-3.268,0.715,-1.751,1.087,-3.095,0
3558,-2.148,-1.869,2.537,1.066,1.397,0.779,-0.172,1
3559,-7.152,-1.371,1.673,2.703,-0.136,4.128,3.554,0
3560,0.755,-3.95,3.003,2.514,-0.005,2.332,2.454,1
3561,0.661,-0.433,1.136,1.391,0.265,1.043,1.002,1
3562,1.133,-0.845,-1.278,-1.405,1.713,0.21,1.493,1
3563,-1.295,2.831,-2.742,0.916,0.803,0.046,-4.488,1
3564,-1.012,-0.976,0.772,0.894,-1.434,-0.775,-1.089,0
3565,1.703,-2.376,-2.175,-0.053,2.661,0.049,1.581,1
3566,-2.902,0.287,0.521,1.875,2.154,1.206,1.499,0
3567,3.015,-0.631,-0.244,2.524,1.21,-1.507,1.95,1
3568,-2.486,-3.872,4.647,1.481,2.203,0.329,-0.901,1
3569,1.587,-0.821,-0.192,2.969,-3.477,-0.944,-1.447,0
3570,3.636,-2.841,-1.62,-0.265,3.542,0.349,0.617,1
3571,0.681,-0.565,0.553,2.17,-2.178,-0.258,-2.737,0
3572,-3.005,-0.847,-3.52,-0.662,-0.586,4.887,-1.84,0
3573,0.549,-2.966,-0.14,-0.245,3.867,-2.256,-0.003,1
3574,-3.093,-0.671,-2.683,-0.193,-1.59,2.579,-2.291,0
3575,3.264,-0.427,-1.604,1.162,3.736,-0.799,1.733,1
3576,-3.023,0.462,0.017,-1.346,1.101,2.257,-0.662,0
3577,-0.054,-3.361,0.321,0.903,0.751,-1.879,-0.395,1
3578,0.0,0.24,0.732,2.562,-1.573,-1.267,0.268,0
3579,-0.492,-0.035,-4.409,2.996,0.17,1.823,-0.265,0
3580,-4.764,-0.975,2.648,0.869,2.435,0.403,5.19,0
3581,-0.27,0.365,0.823,1.705,-2.421,-0.28,2.57,0
3582,0.31,1.288,-1.96,2.222,-2.636,-0.081,1.326,1
3583,0.758,1.477,-2.444,-0.519,-0.479,2.281,-3.96,1
3584,-0.146,-1.657,0.265,2.662,2.406,-3.553,0.546,1
3585,-0.142,-1.182,1.72,2.315,-1.272,-1.51,0.351,0
3586,0.285,-0.512,0.228,0.524,0.873,1.216,-1.381,1
3587,-0.006,-2.104,1.011,0.683,0.778,-2.041,2.193,1
3588,-1.108,-0.914,-0.428,0.032,-0.868,1.522,-0.755,0
3589,-0.212,1.147,-0.595,2.517,0.127,-2.309,2.589,1
3590,1.223,-1.675,0.92,-1.907,2.161,-0.484,4.077,1
3591,0.298,-3.96,-0.187,2.684,1.646,-2.593,0.248,1
3592,-0.334,-1.929,-0.178,2.255,5.316,-4.106,1.341,1
3593,-3.233,-2.088,2.663,0.884,0.347,0.942,-1.237,0
3594,-4.921,-0.232,3.08,-2.012,0.528,1.304,-0.841,1
3595,-0.826,-3.466,-3.392,0.262,1.473,4.25,1.142,0
3596,-4.007,-0.484,2.724,-0.28,2.485,-0.997,-2.102,1
3597,-2.98,-2.409,-0.782,2.806,1.012,4.779,0.821,0
3598,-1.424,2.889,-1.608,2.452,2.094,-1.406,-0.064,1
3599,0.912,-2.008,0.214,2.446,-0.564,-1.683,1.516,1
3600,0.885,-1.592,-3.242,1.216,-3.478,2.561,-0.373,0
3601,-2.076,0.109,3.326,2.827,0.02,-0.838,0.65,0
3602,0.574,-4.604,3.499,2.549,0.118,2.63,3.745,1
3603,1.114,-2.271,-1.681,0.723,3.068,-0.745,1.783,1
3604,-0.649,0.118,-2.085,0.561,2.56,-0.987,3.697,0
3605,-3.114,0.534,-0.359,1.461,2.078,-0.118,-1.142,1
3606,-0.643,-0.107,-1.041,2.153,0.592,-2.736,-1.825,1
3607,2.717,-2.105,-0.609,3.028,-0.222,3.97,3.32,1
3608,-0.422,-1.613,-1.81,0.023,-1.328,0.452,0.426,1
3609,2.279,-1.474,3.693,2.537,-2.613,-3.778,1.226,0
3610,0.749,-0.599,-3.86,0.66,1.592,1.571,1.986,0
3611,0.638,-1.821,-1.548,0.295,1.792,1.944,0.281,0
3612,0.04,0.301,-0.588,0.792,0.969,-0.987,-0.944,0
3613,-1.39,0.862,-2.186,1.054,-0.172,1.455,-0.877,1
3614,0.753,-6.087,4.686,1.07,-0.423,2.848,-1.332,1
3615,-3.067,-1.049,2.252,1.449,0.763,-0.644,3.087,0
3616,-0.028,0.673,0.184,1.273,0.925,0.288,-1.993,1
3617,0.775,-1.212,-3.905,1.224,1.622,3.552,-1.151,0
3618,0.861,-0.997,-0.728,3.078,-0.706,-1.58,0.441,1
3619,-2.864,-3.169,1.306,-0.667,-1.5,0.993,-4.424,0
3620,-4.9,-1.686,1.898,1.443,-0.261,2.294,1.504,0
3621,0.72,-3.336,-1.1,1.482,-0.293,-0.416,0.956,1
3622,0.636,-2.422,2.208,2.72,1.748,1.692,1.265,1
3623,-3.83,-0.493,1.581,2.441,-0.619,-0.288,5.537,0
3624,1.272,0.365,1.296,-1.212,2.921,-1.864,2.597,1
3625,-1.642,1.742,-4.941,1.607,-1.459,2.644,1.594,0
3626,-1.137,0.183,-0.164,-0.393,-1.443,0.127,-0.509,0
3627,-0.208,-2.214,1.017,2.31,-1.695,0.562,0.316,0
3628,-3.134,-0.098,-1.333,0.789,-1.442,1.058,-1.038,0
3629,0.273,-1.539,-2.661,4.817,-0.492,-1.692,-0.539,1
3630,1.625,-1.832,-3.455,1.607,0.276,3.291,-2.11,0
3631,0.751,-1.307,-1.719,0.305,1.203,1.308,-1.84,0
3632,0.623,0.474,-2.699,3.461,-3.326,3.72,-4.061,0
3633,-1.018,0.807,1.132,2.677,1.182,-0.972,2.181,0
3634,-1.307,-1.496,0.36,1.288,2.942,0.552,3.337,0
3635,-2.884,-3.492,0.497,2.013,1.337,1.625,5.304,0
3636,-1.355,-0.586,-3.028,3.34,-2.241,-0.788,0.059,1
3637,-3.027,0.962,-0.516,-1.397,-1.209,1.361,-1.209,1
3638,0.723,-2.901,-1.641,1.55,2.226,-0.896,2.276,1
3639,1.048,-1.84,-1.376,3.184,0.253,-1.62,-0.025,1
3640,-0.732,-2.835,-0.604,2.139,-0.765,3.036,-1.759,0
3641,-2.22,2.69,-1.36,0.376,1.11,-0.595,-1.918,1
3642,-3.311,-1.038,2.354,0.8,3.369,-1.398,-4.109,1
3643,-0.492,-0.603,-0.207,0.907,2.235,-0.903,2.926,0
3644,3.737,0.334,-0.131,1.179,3.371,-1.297,3.161,1
3645,-1.775,-2.999,4.606,0.059,1.368,0.935,0.014,1
3646,-1.535,-2.814,-1.527,0.791,2.272,3.728,1.072,0
3647,-2.755,-0.704,-0.459,1.881,-1.115,1.092,2.575,0
3648,-0.721,-0.848,-0.707,0.802,-0.381,-0.545,2.07,0
3649,1.834,-4.415,0.962,4.173,1.155,2.276,0.478,1
3650,-3.947,3.164,-2.037,0.765,2.938,-1.404,-4.644,1
3651,2.539,-1.781,-0.464,2.844,4.003,-2.229,2.361,1
3652,-3.246,2.515,0.26,-1.335,1.825,-1.339,-3.203,1
3653,-0.544,-1.24,1.378,1.646,1.043,0.349,-1.947,1
3654,-0.427,-2.172,-0.816,0.447,-1.237,1.38,-2.202,0
3655,-0.888,-0.085,-0.755,0.145,1.062,1.453,-1.95,1
3656,-1.527,1.659,-4.08,0.861,-0.975,1.512,0.423,0
3657,-3.328,-0.307,-1.952,0.588,-1.878,3.213,0.259,0
3658,-1.246,-2.986,0.787,-0.693,-3.365,2.004,-1.953,0
3659,-0.404,-1.563,-1.578,4.081,-0.698,-2.416,-1.17,1
3660,-1.4,-0.561,2.378,1.44,2.906,-1.429,-2.285,1
3661,-1.902,0.976,0.732,3.48,0.268,-4.608,1.235,1
3662,-1.489,-2.649,-4.997,-0.085,3.302,5.372,3.08,0
3663,0.101,0.9,2.326,-0.767,0.071,-2.25,2.624,1
3664,-0.353,-1.574,-2.44,1.52,0.003,-0.595,-0.435,1
3665,1.509,0.87,-1.612,2.455,-0.424,-0.724,1.939,0
3666,-0.227,-1.424,2.57,1.038,-0.996,-2.867,-1.932,0
3667,-1.308,-0.78,-4.42,0.74,-1.407,2.272,-2.601,0
3668,1.068,-2.364,1.579,-0.628,-1.352,3.43,-1.134,1
3669,2.697,-1.821,-0.433,0.678,1.955,-0.736,2.106,1
3670,-0.374,-1.758,-3.153,2.149,-0.388,1.893,-2.108,0
3671,0.947,-2.081,-0.111,2.137,-1.981,-0.783,-0.994,0
3672,0.769,-1.128,-3.183,0.519,-0.219,0.947,-0.782,1
3673,1.376,0.185,-1.198,1.69,0.473,-2.483,2.191,0
3674,-0.863,-0.759,-0.684,0.031,-1.672,1.263,-0.568,0
3675,1.892,0.954,-1.481,0.641,0.309,1.858,2.904,0
3676,-1.037,0.366,-4.518,1.077,0.391,2.389,-1.382,0
3677,-0.325,-1.186,1.797,0.371,1.101,0.474,-1.276,1
3678,0.593,-0.968,-1.425,2.621,-0.533,0.413,-0.14,0
3679,-3.69,-0.874,2.229,0.33,3.152,-0.55,-2.836,1
3680,-0.584,0.103,0.305,-0.568,2.324,-2.503,2.619,0
3681,-0.682,-1.935,1.073,1.133,-3.393,-1.189,-1.615,0
3682,-0.813,1.72,0.698,0.631,-1.511,-0.672,2.575,0
3683,2.555,-2.591,-2.617,-0.915,2.207,-2.607,5.478,0
3684,0.918,0.512,-2.49,2.64,0.935,0.952,0.116,0
3685,0.471,-1.473,-0.298,1.097,-1.543,-0.705,-0.035,1
3686,-0.951,-0.878,-1.381,2.265,-2.574,-1.511,-2.006,0
3687,-2.576,0.39,2.85,-0.207,2.074,0.64,0.944,0
3688,2.606,-3.679,-0.271,2.597,0.496,2.784,-0.825,1
3689,-1.963,-2.64,4.052,1.515,2.181,0.393,-0.625,1
3690,-0.053,-0.451,-0.046,0.701,1.641,-2.094,3.592,0
3691,-1.49,-0.568,0.888,-0.261,1.681,0.036,-4.12,1
3692,-1.953,0.054,1.978,-0.052,-0.708,0.808,-1.808,1
3693,2.12,-1.064,1.515,0.452,2.316,-0.231,-0.155,0
3694,-0.865,-0.065,-1.066,3.133,1.143,0.685,1.35,1
3695,-1.409,0.549,0.227,-0.033,2.187,-0.896,-2.804,1
3696,-0.834,-1.103,0.151,0.374,0.986,1.315,-1.963,1
3697,-0.259,-0.4,-0.176,1.446,2.514,0.438,-1.238,1
3698,-1.697,0.035,0.273,1.132,2.696,-0.243,-3.365,1
3699,0.544,0.351,0.254,-0.229,1.937,-1.897,1.349,1
3700,-2.655,0.466,1.361,-1.391,1.596,0.289,-2.828,1
3701,3.003,-2.013,-4.685,-0.5,2.775,2.587,-3.056,0
3702,2.151,0.622,-3.256,4.154,-1.244,0.34,2.554,1
3703,-3.47,0.161,1.818,-1.059,1.247,1.046,-0.819,0
3704,-3.192,-2.068,2.343,1.088,1.859,0.778,1.266,1
3705,0.723,-2.815,-2.233,0.527,1.856,1.25,-0.634,0
3706,0.813,-3.097,-0.475,0.336,-1.585,0.531,-3.349,0
3707,1.237,-3.654,-1.407,0.724,-3.468,0.062,-4.311,0
3708,1.926,-2.98,-0.766,-1.543,2.618,0.652,2.312,1
3709,-2.487,-0.603,1.377,0.776,0.627,0.461,-0.557,0
3710,1.001,-2.121,-0.931,3.251,-1.517,-1.297,-0.101,1
3711,1.034,1.102,0.76,-3.068,2.791,-1.039,1.28,1
3712,-1.96,-1.673,3.166,-0.263,0.83,1.22,-2.146,1
3713,0.391,-2.229,-0.047,1.744,-1.09,2.234,0.719,0
3714,-2.376,1.705,-1.03,0.125,1.143,-0.386,-4.856,1
3715,-0.81,1.444,-0.324,1.117,0.095,1.45,3.208,0
3716,0.214,-0.701,0.409,0.778,0.927,-1.547,1.496,0
3717,-0.356,-4.024,2.212,1.119,1.506,2.502,0.735,1
3718,2.707,2.389,-2.543,3.289,-2.678,0.629,1.421,1
3719,-1.754,-2.405,3.031,1.461,1.283,0.321,-0.402,1
3720,0.02,-3.38,0.249,4.411,-2.641,-1.492,-1.597,0
3721,-3.402,-4.094,-2.362,0.71,-1.187,3.748,-5.32,0
3722,0.017,-3.313,-3.1,1.35,-3.025,2.711,-2.932,0
3723,-1.309,0.709,0.388,1.843,2.341,0.428,1.455,0
3724,-0.896,0.069,-0.447,0.049,0.949,1.46,-2.35,1
3725,2.75,-4.193,-3.58,-2.19,3.919,2.031,-0.223,1
3726,1.753,-1.349,-0.651,-0.009,-1.213,4.083,0.17,1
3727,-2.825,-1.425,2.51,-2.277,0.083,1.245,-2.913,1
3728,3.75,-4.184,-1.796,-0.115,3.601,0.857,1.534,1
3729,-3.437,-1.406,2.516,3.016,3.271,-1.04,0.475,1
3730,1.8,-1.306,1.377,-0.063,4.191,-2.564,3.007,1
3731,-1.174,0.883,-5.144,1.433,-2.408,2.109,-0.012,0
3732,-0.612,-0.14,0.221,1.653,2.077,0.167,-1.365,1
3733,1.021,-1.8,-1.452,0.953,-0.154,-0.218,2.387,0
3734,-0.558,-2.132,0.281,1.742,-0.267,1.297,-0.012,0
3735,-3.276,0.792,0.823,0.893,2.273,-1.107,-2.019,1
3736,-0.387,0.958,-0.316,3.381,-1.908,-2.62,0.022,1
3737,-0.618,-0.348,-3.039,0.18,-4.127,1.493,-0.821,0
3738,0.647,-1.045,-2.904,4.466,-3.029,-1.233,-0.545,0
3739,-0.869,-2.062,2.327,1.325,0.422,1.687,1.166,1
3740,0.383,-2.74,-1.631,0.978,1.195,-0.949,-1.114,1
3741,-0.76,-1.117,-3.867,0.291,-1.486,2.239,-2.798,0
3742,0.601,-2.812,-0.02,-0.378,1.554,-0.847,2.041,1
3743,-2.103,-0.007,0.134,1.199,3.21,0.591,2.396,0
3744,-5.012,-3.922,0.588,0.126,2.677,2.77,5.685,0
3745,0.155,-1.189,-0.261,0.078,-0.916,-0.357,-2.317,0
3746,3.0,-2.592,-2.63,3.131,3.431,-0.905,0.653,1
3747,2.212,-0.447,-4.119,1.002,-1.268,1.95,-1.444,1
3748,0.626,-1.201,-2.875,0.431,3.157,1.89,-0.101,0
3749,-0.809,-1.723,-0.798,1.27,-0.507,1.296,0.005,0
3750,-3.444,2.126,-2.602,1.728,1.742,-0.406,-1.187,1
3751,-1.776,-0.691,0.984,1.245,1.014,0.109,1.787,0
3752,0.116,0.742,-1.017,2.396,-0.03,-2.004,0.263,1
3753,-2.044,-0.411,-2.697,1.739,-0.914,3.782,1.227,0
3754,-0.034,-3.606,2.602,2.882,0.292,-0.293,-1.394,0
3755,-3.315,0.174,0.9,-1.103,0.695,0.966,-2.721,1
3756,1.796,-2.872,-1.378,0.989,1.794,-0.228,1.384,1
3757,1.143,-0.424,-1.109,2.541,0.842,1.61,-0.013,1
3758,0.748,0.869,2.039,0.934,-0.25,-2.368,2.722,1
3759,-0.198,-2.931,1.747,1.671,-0.9,2.699,0.017,1
3760,3.339,2.502,-3.326,0.239,1.252,1.022,0.996,1
3761,2.932,-7.15,0.191,2.18,2.822,-1.211,1.455,1
3762,-1.988,-3.084,3.223,-0.44,0.955,1.331,-2.34,1
3763,-0.369,-0.277,-3.026,0.564,1.254,3.1,-0.458,0
3764,-1.412,-0.538,-1.25,1.294,-2.747,-1.128,-1.526,1
3765,1.294,-2.077,-0.609,2.56,1.965,-2.225,1.054,1
3766,0.024,-3.905,-1.841,-0.236,3.199,-0.968,-0.816,1
3767,-0.93,-0.009,0.211,1.943,1.094,0.16,-1.703,1
3768,-0.93,-3.889,3.867,1.619,2.448,-0.209,-1.54,1
3769,-0.219,0.01,-0.476,1.784,-4.067,-0.532,1.75,0
3770,-3.556,-1.912,-1.914,0.28,-2.932,3.456,-1.906,0
3771,0.31,-2.262,-0.356,1.863,2.462,-1.866,3.325,1
3772,1.64,-3.696,0.027,1.554,1.661,3.531,0.539,1
3773,0.377,0.774,-2.845,2.675,2.171,0.125,0.073,0
3774,0.491,-2.012,-1.483,1.38,1.066,1.377,-2.16,0
3775,-0.995,-1.213,-0.17,0.266,-0.028,-1.783,0.22,1
3776,-0.721,-1.826,-1.399,1.526,1.919,0.409,3.739,0
3777,-2.308,0.712,1.078,0.837,0.778,0.507,-1.327,0
3778,-1.721,-2.994,0.328,-0.132,-0.865,1.491,-3.352,0
3779,-2.528,-1.444,-1.114,0.565,2.518,0.958,3.612,0
3780,0.323,-5.368,3.758,1.314,1.852,1.386,-2.202,1
3781,1.214,0.194,-3.187,2.426,-3.857,0.852,2.124,0
3782,0.684,-0.625,1.284,0.77,2.528,-2.814,2.955,1
3783,0.262,-2.738,-3.371,2.679,2.375,-0.942,0.302,1
3784,-0.26,-1.106,-2.636,2.861,-2.694,-0.5,-1.493,0
3785,-1.606,0.34,1.425,0.933,1.714,-0.806,-2.378,1
3786,-4.167,-1.714,-0.041,0.985,1.15,1.346,-3.344,0
3787,0.395,-0.367,0.924,3.975,-1.912,-2.288,2.201,0
3788,-1.318,1.168,-2.022,3.14,-0.589,-2.563,-1.927,1
3789,3.214,-2.391,-6.508,0.059,0.663,3.16,-0.868,0
3790,-0.795,-0.847,-0.125,1.625,1.607,-3.201,0.254,1
3791,0.205,-1.653,-1.856,1.458,-0.627,-0.283,0.394,1
3792,-0.994,-1.668,-0.35,-0.086,-0.314,2.705,-1.957,1
3793,0.685,-1.183,-0.177,1.868,0.9,1.198,-0.702,1
3794,-2.515,-1.151,-1.493,0.35,0.894,1.833,-2.646,0
3795,-0.097,-0.778,-2.201,2.196,-0.888,0.384,-0.705,0
3796,-2.104,-0.761,-0.527,1.51,-0.923,1.121,-0.304,0
3797,4.239,0.386,-0.495,-1.259,3.597,0.138,2.04,1
3798,-0.324,1.747,-1.967,0.853,1.115,0.532,-0.103,1
3799,3.867,-2.035,-3.634,2.767,1.923,1.212,2.964,1
3800,-2.293,1.777,-1.152,1.306,1.478,0.115,-1.407,1
3801,-2.009,-0.613,-0.78,0.525,0.126,-0.336,2.476,0
3802,-3.019,-1.078,-0.689,2.777,0.105,2.023,2.609,0
3803,-2.223,-2.538,-1.795,-1.081,-0.096,3.515,-4.208,0
3804,-1.393,-2.649,-0.016,-1.849,-1.852,2.983,-2.919,0
3805,-1.602,-1.972,2.043,0.757,1.115,-4.246,-0.758,1
3806,-1.461,1.655,-5.198,3.177,-3.314,0.9,1.672,0
3807,-1.753,-2.286,-2.445,1.562,0.044,2.266,-3.157,1
3808,0.639,-1.137,2.651,2.611,0.568,-0.225,2.433,0
3809,2.905,-2.22,-3.042,2.024,0.94,0.768,0.615,1
3810,-0.823,-2.484,3.495,-0.036,0.915,0.456,-1.747,1
3811,-3.081,-2.237,-2.438,-0.299,1.061,2.218,-5.795,0
3812,-0.107,0.196,0.227,1.019,-3.071,-0.479,-1.317,0
3813,-2.263,1.163,-2.768,-0.81,-0.336,3.42,0.63,0
3814,1.711,0.929,-4.111,-0.808,4.163,0.456,-1.357,0
3815,-2.252,0.194,0.878,0.847,1.621,-1.119,3.825,0
3816,1.345,-0.089,-4.509,0.591,-3.984,1.501,-0.28,0
3817,1.936,-1.369,-2.435,0.426,3.328,-0.301,0.441,1
3818,-1.904,0.636,-1.981,3.41,0.699,-2.76,1.488,1
3819,3.072,-2.871,-1.02,-0.921,4.374,-0.03,1.217,1
3820,0.522,-1.575,-1.152,-1.139,2.759,-1.574,3.002,0
3821,3.025,-1.871,-2.666,2.286,-3.604,0.736,-0.06,0
3822,-3.434,0.084,0.935,0.986,1.632,1.181,0.203,0
3823,-0.466,-1.598,2.664,0.633,-0.132,1.055,-0.792,1
3824,2.264,-1.412,-0.724,2.194,-0.229,2.8,0.808,1
3825,0.728,-0.717,-1.694,0.63,0.154,-1.259,0.269,0
3826,-2.934,0.498,-4.131,1.444,0.378,2.882,-0.563,0
3827,1.167,-3.368,-1.212,1.976,-3.051,1.435,-1.385,0
3828,-2.215,1.372,-0.802,0.396,2.499,-0.881,-2.943,1
